fuck,date,organization,address,license,licenseYear,licenseCode,latitude,longitude
1,2011/10/26,全坤峰景管理委員會,新北市三重區集賢路112號,100重使字第206號,100,206,25.089499,121.491364
1,2011/10/18,雙捷金鑽管理委員會,新北市三重區新生街20號,99重使字第479號,99,479,25.059287,121.485705
1,2011/10/17,永安會館管理委員會,新北市三重區永安北路2段117號,100重使字第146號,100,146,25.084201,121.483508
1,2011/12/21,吾宅公寓大廈管理負責人,新北市三重區仁愛街397巷82號1樓,100重使字第436號,100,436,25.081817,121.492497
1,2011/12/21,民生東特18公寓大廈管理委員會,新北市三重區民生東街特18－4號4樓,76重使字第1329號,76,1329,25.068909,121.492677
1,2011/12/09,河美社區管理委員會,新北市三重區文化南路48號10樓,100重使字第242號,100,242,25.059832,121.500878
1,2011/12/02,合康柏悅社區管理委員會,新北市三重區集仁街20號8樓,100重使字第172號,100,172,25.084911,121.486585
1,2012/01/05,奇洋公寓大廈管理負責人,新北市三重區光復路二段129巷4號,100重使字第214號,100,214,25.059116,121.47271
1,2012/01/30,國泰一品管理委員會,新北市三重區進安街88號4樓,100重使字第283號,100,283,25.08493,121.495586
1,2012/02/22,茂盛大樓公寓大廈管理委員會,新北市三重區河邊北街238號11樓,87重使字第996號,87,996,25.075657,121.501878
1,2012/02/22,鄭世芳公寓大廈管理委員會,新北市三重區仁愛街397巷86號,100重使字第435號,100,435,25.081837,121.492531
1,2012/03/28,育珠公寓大廈管理負責人,新北市三重區車路頭街4巷15號4樓,99重使字第259號,99,259,25.070212,121.483427
1,2005/03/04,金亞華廈大樓管理委員會,新北市三重區仁愛街709號,85重使字第440號,85,440,25.080739,121.482273
1,2012/04/05,錢道大樓管理委員會,新北市三重區五華街70號2樓,99重使字第407號,99,407,25.081818,121.493432
1,2012/05/15,大立大樓公寓大廈管理委員會,新北市三重區中興北街53號6樓,85重使字第489號,85,489,25.047359,121.469663
1,2012/05/30,公園錄公寓大廈管理委員會,新北市三重區忠孝路一段21巷11－1號,100重使字第317號,100,317,25.07271,121.491681
1,2012/06/11,陸江當代社區管理委員會,新北市三重區五華街196~200號,100重使字第563號,100,563,25.08963,121.485538
1,2012/06/12,三千家社區管理委員會,新北市三重區重陽路一段26巷33號,100重使字第425號,100,425,25.057355,121.48532
1,2012/06/13,寰泰百悅公寓大廈管理委員會,新北市三重區自強路一段127號,100重使字第088號,100,088,25.06652,121.495185
1,2012/07/09,築城大富社區管理委員會,新北市三重區碧華街148巷23號,100重使字第424號,100,424,25.082598,121.485117
1,2012/08/11,鈺泉大樓管理委員會,新北市三重區正義北路195號,85重使字第982號,85,982,25.068209,121.496264
1,2012/08/12,台信晶鑽大樓管理委員會,新北市三重區集英路22號,100重使字第455號,100,455,25.085287,121.486485
1,2012/09/10,良健捷運首席公寓大廈管理委員會,新北市三重區過圳街7巷36號,100重使字第164號,100,164,25.059846,121.490346
1,2012/10/11,華硯社區管理委員會,新北市三重區五華街258號,101重使字第152號,101,152,25.087499,121.487476
1,2012/10/12,天悅大廈管理委員會,新北市三重區仁政街196-5號,100重使字第368號,100,368,25.079732,121.490422
1,2012/11/07,龍門世家大廈管理委員會,新北市三重區仁昌街38號,87重使字第357號,87,357,25.074256,121.497124
1,2012/11/08,鴻華喜悅公寓大廈管理委員會,新北市三重區三 賢街117號,101重使字第219號,101,219,25.08839,121.487519
1,2012/11/09,紳寶3公寓大廈管理委員會,新北市三重區集勇街72號,100重使字第112號,100,112,25.085549,121.484286
1,2012/11/10,臺灣銀行大樓管理委員會,新北市三重區重新路四段39號,73重使字第1975號,73,1975,25.057725,121.488102
1,2012/12/10,幸大百御園公寓大廈管理委員會,新北市三重區重陽路4段37號,99重使字第001號,99,001,25.069752,121.491781
1,2012/12/11,金莊花園大廈管理委員會(補登),新北市三重區忠孝路二段95號,84重使字第1610號,84,1610,25.070101,121.484219
1,2012/12/12,大勇社區管理委員會,新北市三重區大勇街78號,76重使字第1454號,76,1454,25.071318,121.479783
1,2013/01/07,吉陞帝景大廈管理委員會,新北市三重區環河北路三段8號,101重使字第231號,101,231,25.084154,121.497321
1,2013/02/18,碧華雙星公寓大廈管理委員會,新北市三重區碧華街336~338號,101重使字第0267號,101,0267,25.086117,121.493339
1,2013/03/07,愛家公寓大廈管理委員會,新北市三重區六張街182號,101重使字第075號,101,075,25.068653,121.488815
1,2013/03/01,仁義華廈公寓大廈管理委員會,新北市三重區仁義街159巷1號,101重使字第454號,101,454,25.081188,121.497334
1,2013/04/17,福德一品管理委員會,新北市三重區福德南路20號,98重使字第148號,98,148,25.063241,121.502814
1,2013/05/09,小資宅社區管理委員會,新北市三重區仁安街21號等,101重使字第448號,101,448,25.084219,121.484697
1,2013/06/27,展群公寓大廈管理委員會,新北市三重區同安街9號等,98重使字第309號,98,309,25.056926,121.496295
1,2013/06/24,進發公寓大廈管理委員會,新北市三重區力行路一段153巷27號等,98重使字第108號,98,108,25.069049,121.48613
1,2013/06/24,三多立涵美社區管理委員會,新北市三重區集賢路11號等,101重使字第265號,101,265,25.085099,121.496916
1,2013/07/25,幸福安慶大廈管理委員會,新北市三重區安慶街221號等,101重使字第162號,101,162,25.067914,121.491159
1,2013/07/29,馥麗社區管理委員會,新北市三重區仁義街271號等,102重使字第011號,102,011,25.083355,121.495943
1,2013/07/10,龍濱愛家公寓大廈管理委員會,新北市三重區龍濱路191號等,101重使字第542號,101,542,25.071149,121.502103
1,2013/08/08,摩宿公寓大廈管理委員會,新北市三重區中正南路2號等,102重使字第039號,102,039,25.060682,121.493427
1,2013/08/06,統賀公寓大廈管理負責人,新北市三重區三和路四段231巷15號等,102重使字第207號,102,207,25.080033,121.481776
1,2013/09/24,千江月社區大樓管理委員會,新北市三重區集賢路16號等,101重使字第445號,101,445,25.087558,121.494392
1,2013/10/14,天(吉吉)公寓大廈管理委員會,新北市三重區集賢路130-1號,101重使字第239號,101,239,25.0898,121.490303
1,2013/11/26,三和一0一大廈管理委員會,新北市三重區三和路四段101-1號等,102重使字第121號,102,121,25.076688,121.487278
1,2013/11/06,采鑽公寓大廈管理委員會,新北市三重區力行路一段161號等,100重使字第422號,100,422,25.069299,121.484816
1,2013/11/06,日健昇大廈管理委員會,新北市三重區長元街100號等,102重使字第346號,102,346,25.066686,121.502904
1,2013/12/06,重陽金典社區管理委員會,新北市三重區重陽路一段60巷36號等,101重使字第110號,101,110,25.058167,121.485139
1,2013/12/12,暄德企業公寓大廈管理負責人,新北市三重區光華路15-2號等,97重使字第729號,97,729,25.060534,121.470117
1,2013/12/17,光明公寓大廈管理委員會,新北市三重區光明路32巷12弄1-1號,81重使字第184號,81,184,25.058789,121.491632
1,2013/12/17,華品心苑管理委員會,新北市三重區同安街105號等,102重使字第343號,102,343,25.056446,121.494428
1,2013/12/19,利達商業大樓管理負責人,新北市三重區光復路一段61巷26號等,102重使字第356號,102,356,25.049375,121.47364
1,2013/12/27,集英堡五期公寓大廈管理委員會,新北市三重區吉祥街68號等,102重使字第333號,102,333,25.090177,121.489303
1,2014/01/20,永恆之星社區管理委員會,新北市三重區集賢路27號等,102重使字第259號,102,259,25.085702,121.496101
1,2014/01/20,晶華一品公寓大廈管理委員會,新北市三重區福德北路42號等,101重使字第387號,101,387,25.065407,121.501966
1,2014/01/23,綠園公寓大廈管理委員會,新北市三重區中正北路176巷8號等,102重使字第397號,102,397,25.066246,121.48311
1,2014/01/23,雅園社區管理委員會,新北市三重區中正北路176巷27號等,102重使字第441號,102,441,25.066082,121.482737
1,2014/01/23,豪園社區管理委員會,新北市三重區中正北路176巷2號等,102重使字第440號,102,440,25.066396,121.48326
1,2014/01/24,豪邁公寓大廈管理委員會,新北市三重區中興北街177、179號,90重使字第089號,90,089,25.06323,121.469149
1,2014/02/19,立信馥玉公寓大廈管理委員會,新北市三重區忠孝路二段102號等,102重使字第359號,102,359,25.069226,121.483514
1,2014/02/14,東煒泰和公寓大廈管理委員會,新北市三重區三德街60號等,102重使字第366號,102,366,25.086656,121.484038
1,2014/02/11,君臨天下公寓大廈管理負責人,新北市三重區重新路三段42-2號等,99重使字第512號,99,512,25.061229,121.494232
1,2014/03/07,禮鄰公寓大廈管理委員會,新北市三重區集英路31號等,102重使字第434號,102,434,25.086158,121.486774
1,2014/04/30,三重福地大廈管理委員會,新北市三重區大同北路95巷2號等,82重使字第1550號,82,1550,25.063901,121.494569
1,2014/04/21,甜心社區管理委員會,新北市三重區忠孝路三段84巷1號等,102重使字第513號,102,513,25.064695,121.480543
1,2014/04/10,冠德美麗台北大廈管理委員會,新北市三重區重新路一段108號等,101重使字第534號,101,534,25.063165,121.500851
1,2014/04/15,五福祥御公寓大廈管理委員會,新北市三重區長壽街53號等,102重使字第216號,102,216,25.068303,121.501097
1,2014/06/06,聚弘興業有限公司公寓大廈管理負責人,新北市三重區仁安街37號等,100重使字第274號,100,274,25.084126,121.484369
1,2014/06/27,鴻華欣苑公寓大廈管理委員會,新北市三重區集仁街56號等,102重使字第499號,102,499,25.085225,121.486181
1,2014/06/10,東坤公寓大廈管理負責人,新北市三重區光復路二段188號等,103重使字第190號,103,190,25.062573,121.470793
1,2014/06/18,翔譽雙子星大樓管理委員會,新北市三重區中正南路233號等,102重使字第555號,102,555,25.05354,121.493162
1,2014/06/26,N3公寓大廈管理委員會,新北市三重區三德街28號等,102重使字第519號,102,519,25.08741,121.484414
1,2014/07/14,上得公寓大廈管理負責人,新北市三重區重新路一段26號等,98重使字第068號,98,068,25.063905,121.503557
1,2014/07/21,福居華廈管理委員會,新北市三重區仁興街33巷38號等,100重使字第125號,100,125,25.075906,121.500249
1,2014/08/28,天富社區管理委員會,新北市三重區中正北路296號等,101重使字第466號,101,466,25.068721,121.48016
1,2014/08/20,三和硯大廈管理委員會,新北市三重區自強路三段110巷1號等,102重使字第597號,102,597,25.074742,121.486786
1,2014/08/06,東村時上公寓大廈管理委員會,新北市三重區溪尾街45號等,102重使字第133號,102,133,25.076322,121.49123
1,2014/08/06,集美街君臨天下社區管理委員會,新北市三重區集美街206至210之1號及112巷41至51號等,82重使字第416號,82,416,25.054406,121.49106
1,2014/09/16,博愛庭園大廈管理委員會,新北市三重區頂崁街210巷16至26號(雙),82重使字第044號,82,044,25.067903,121.476054
1,2014/10/22,啟昇玉鼎公寓大廈管理委員會,新北市三重區中正南路223號等,102重使字第370號,102,370,25.054168,121.49327
1,2014/10/06,至善樓管理委員會,新北市三重區環河北路三段102號等,102重使字第311號,102,311,25.086963,121.495268
1,2014/09/30,領袖公寓大廈管理委員會,新北市三重區五華街207號等,91重使字第280號,91,280,25.085732,121.489671
1,2014/11/24,捷運晶典大廈管理委員會,新北市三重區文化南路40之1至40之3號等,103重使字第254號,103,254,25.060424,121.500434
1,2014/10/27,翔譽A+雙囍特區公寓大廈管理委員會,新北市三重區成功路104巷7之1號等,103重使字第299號,103,299,25.050806,121.487827
1,2014/11/28,琦玉社區公寓大廈管理委員會,新北市三重區中正南路191至197(單)等,101重使字第381號,101,381,25.060499,121.493235
1,2014/12/05,築城麗馳社區管理委員會,新北市三重區慈愛街1號等,103重使字第160號,103,160,25.078413,121.484497
1,2014/12/08,文雄公寓大廈管理負責人,新北市三重區中正北路540巷5號等,103重使字第362號,103,362,25.07156,121.471569
1,2015/01/05,重揚官邸社區管理委員會,新北市三重區進安街190號等,103重使字第009號,103,009,25.086361,121.494131
1,2015/03/27,築城詠富大廈管理委員會,新北市三重區溪尾街165巷46號,103重使字第269號,103,269,25.080226,121.488748
1,2015/03/25,正義仰望社區管理委員會,新北市三重區正義北路30號,102重使字第453號,102,453,25.06326,121.497523
1,2015/03/16,幸福85公寓大廈管理負責人,新北市三重區重新路三段85號,103重使字第272號,103,272,25.060191,121.491784
1,2015/04/09,昕高首邑社區管理委員會,新北市三重區重陽路三段89號,103重使字第041號,103,041,25.067867,121.490163
1,2015/05/13,力行家園公寓大廈管理委員會,新北市三重區永福里力行路二段136巷41弄36號,103重使字第511號,103,511,25.075997,121.479864
1,2015/06/02,集勇會館公寓大廈管理負責人,新北市蘆洲區永樂街38巷57弄6號2樓,102重使字第192號,102,192,25.090409,121.458107
1,2015/06/02,集英堡六公寓大廈管理委員會,新北市三重區集智街12號1樓,104重使字第018號,104,018,25.086304,121.487432
1,2015/07/21,鈞銘順福樓,新北市三重區中正北路331巷20弄30號,104重使字第221號,104,221,25.072696,121.472871
1,2015/07/22,品苑社區,新北市三重區三信路53號3樓,104重使字第074號,104,074,25.085656,121.487818
1,2015/08/26,狀元及第公寓大廈管理委員會,新北市三重區力行路2段136巷30弄3號3樓,82重使字第455號,82,455,25.07524,121.48061
1,2015/08/04,大同華廈公寓大廈管理委員會,新北市三重區大同南路196號3樓,86重使字第611號,86,611,25.056837,121.496776
1,2015/08/24,美麗人生管理負責人,新北市三重區光復路一段45號,104重使字第199號,104,199,25.048627,121.472179
1,2015/08/24,竹林雅居公寓大廈管理負責人,新北市三重區三和路2段6-1號3樓,104重使字第302號,104,302,25.066666,121.501287
1,2015/08/21,東村鼎富社區管理委員會,新北市三重區重安街109號4樓,102重使字第283號,102,283,25.054894,121.494247
1,2015/09/21,藍港大樓管理負責人,台北市建國南路1段270巷20號4樓,101重使字第111號,101,111,25.036401,121.536326
1,2015/10/22,蒲陽和峰公寓大廈管理委員會,新北市三重區仁政街199-1號,104重使字第179號,104,179,25.080307,121.490771
1,2015/11/06,囍樂社區管理委員會,新北市三重區永福街175之1號3樓,104重使字第253號,104,253,25.075396,121.478829
